Track_150,2,1252,652,600,626
Track_200,2,1225,625,600,612
Track_Accel,3,1850,704,546,616
Track_Decel,4,2555,652,600,638
Track_UTurn,6,2657,449,423,442
Turn_F,8,1456,233,104,182
Turn_L,1,597,597,597,597
Turn_R,5,2440,519,467,488
Turn_T,2,1779,915,864,889
Turn_RB,1,416,416,416,416
