Track_150,4,2580,809,573,645
Track_200,1,598,598,598,598
Track_Accel,2,1148,600,548,574
Track_Decel,3,2007,703,651,669
Track_UTurn,6,2792,501,422,465
Turn_F,6,1095,209,131,182
Turn_L,3,1481,545,442,493
Turn_R,4,2026,545,443,506
Turn_T,2,1720,883,837,860
Turn_LB,1,493,493,493,493
